transaction_id,user_id,timestamp,amount,status,payment_method,experiment_variant
txn_000426,user_00079,2024-05-28,43.8,success,card,fast_checkout
txn_000427,user_00079,2024-04-29,26.06,success,card,fast_checkout
txn_000428,user_00080,2024-03-08,20.92,failed,card,fast_checkout
txn_000429,user_00080,2024-02-14,68.84,failed,card,control
txn_000430,user_00080,2024-04-17,22.27,failed,card,fast_checkout
txn_000431,user_00080,2024-04-05,24.76,success,card,fast_checkout
txn_000432,user_00081,2024-04-14,4.97,success,card,fast_checkout
txn_000433,user_00081,2024-03-11,20.66,success,bank,fast_checkout
txn_000434,user_00081,2024-03-06,37.59,success,bank,fast_checkout
txn_000435,user_00081,2024-03-17,17.2,success,card,fast_checkout
txn_000436,user_00081,2024-02-01,34.39,success,card,fast_checkout
txn_000437,user_00082,2024-03-11,69.05,success,card,fast_checkout
txn_000438,user_00082,2024-02-03,29.01,disputed,bank,fast_checkout
txn_000439,user_00082,2024-04-10,49.37,success,card,fast_checkout
txn_000440,user_00082,2024-03-09,46.56,success,card,fast_checkout
txn_000441,user_00082,2024-02-03,104.84,success,wallet,fast_checkout
txn_000442,user_00082,2024-02-10,96.28,success,card,control
txn_000443,user_00082,2024-02-26,25.62,success,card,fast_checkout
txn_000444,user_00083,2024-02-11,37.38,failed,card,control
txn_000445,user_00083,2024-02-24,19.56,success,card,control
txn_000446,user_00083,2024-02-21,12.79,success,card,control
txn_000447,user_00083,2024-04-13,91.58,success,card,fast_checkout
txn_000448,user_00083,2024-01-19,55.43,success,card,control
txn_000449,user_00083,2024-03-11,31.32,success,card,fast_checkout
txn_000450,user_00083,2024-01-17,34.4,success,card,control
txn_000451,user_00083,2024-04-21,97.35,failed,card,fast_checkout
txn_000452,user_00084,2024-03-05,73.8,success,card,fast_checkout
txn_000453,user_00084,2024-05-22,63.42,success,wallet,fast_checkout
txn_000454,user_00084,2024-06-12,24.33,success,card,fast_checkout
txn_000455,user_00084,2024-04-29,93.16,success,card,fast_checkout
txn_000456,user_00084,2024-05-19,160.66,failed,card,fast_checkout
txn_000457,user_00085,2024-05-10,475.71,failed,card,fast_checkout
txn_000458,user_00085,2024-04-13,842.31,success,card,fast_checkout
txn_000459,user_00085,2024-03-13,1124.75,success,wallet,fast_checkout
txn_000460,user_00085,2024-05-06,886.97,disputed,card,fast_checkout
txn_000461,user_00085,2024-02-15,471.94,success,card,fast_checkout
txn_000462,user_00085,2024-02-17,1217.23,success,wallet,control
txn_000463,user_00086,2024-02-16,11.05,success,card,fast_checkout
txn_000464,user_00086,2024-01-05,29.22,success,card,control
txn_000465,user_00086,2024-02-08,29.38,success,card,control
txn_000466,user_00086,2024-01-09,20.17,failed,bank,control
txn_000467,user_00087,2024-03-05,25.3,success,card,fast_checkout
txn_000468,user_00087,2024-06-21,23.56,success,wallet,fast_checkout
txn_000469,user_00087,2024-05-03,71.82,disputed,card,fast_checkout
txn_000470,user_00088,2024-02-04,23.27,success,bank,control
txn_000471,user_00088,2024-02-11,60.76,success,bank,fast_checkout
txn_000472,user_00088,2024-03-16,28.7,success,card,fast_checkout
txn_000473,user_00088,2024-05-13,14.24,success,card,fast_checkout
txn_000474,user_00088,2024-05-08,13.88,success,card,fast_checkout
txn_000475,user_00088,2024-03-16,35.31,success,card,fast_checkout
txn_000476,user_00088,2024-02-22,25.22,success,card,fast_checkout
txn_000477,user_00088,2024-05-04,33.84,success,card,fast_checkout
txn_000478,user_00089,2024-04-08,287.33,success,card,fast_checkout
txn_000479,user_00089,2024-04-30,659.7,success,bank,fast_checkout
txn_000480,user_00089,2024-04-09,444.11,success,bank,fast_checkout
txn_000481,user_00089,2024-04-14,1174.15,success,card,fast_checkout
txn_000482,user_00089,2024-03-13,434.75,success,wallet,fast_checkout
txn_000483,user_00089,2024-03-06,828.56,success,card,fast_checkout
txn_000484,user_00089,2024-01-27,1093.48,success,bank,control
txn_000485,user_00090,2024-04-23,69.79,success,card,fast_checkout
txn_000486,user_00090,2024-01-30,92.85,failed,bank,control
txn_000487,user_00090,2024-03-04,46.7,success,card,fast_checkout
txn_000488,user_00090,2024-03-01,37.27,success,card,fast_checkout
txn_000489,user_00090,2024-04-16,37.37,success,card,fast_checkout
txn_000490,user_00091,2024-04-24,39.17,success,card,fast_checkout
txn_000491,user_00091,2024-03-08,17.68,success,card,fast_checkout
txn_000492,user_00091,2024-05-02,29.71,success,card,fast_checkout
txn_000493,user_00091,2024-03-04,28.91,success,card,fast_checkout
txn_000494,user_00091,2024-05-24,5.67,success,card,fast_checkout
txn_000495,user_00092,2024-03-18,228.18,success,card,fast_checkout
txn_000496,user_00092,2024-02-15,58.81,success,bank,fast_checkout
txn_000497,user_00092,2024-05-06,104.25,success,bank,fast_checkout
txn_000498,user_00092,2024-05-29,107.38,success,card,fast_checkout
txn_000499,user_00092,2024-05-16,112.23,success,card,fast_checkout
txn_000500,user_00093,2024-03-02,48.77,success,card,fast_checkout
txn_000501,user_00093,2024-03-17,22.59,success,card,fast_checkout
txn_000502,user_00093,2024-05-01,77.08,success,card,fast_checkout
txn_000503,user_00093,2024-01-17,62.01,success,wallet,control
txn_000504,user_00094,2024-05-03,5.35,success,wallet,fast_checkout
txn_000505,user_00094,2024-02-13,38.58,success,card,control
txn_000506,user_00094,2024-03-22,9.55,success,card,fast_checkout
txn_000507,user_00094,2024-04-20,33.16,success,wallet,fast_checkout
txn_000508,user_00094,2024-03-29,33.4,success,card,fast_checkout
txn_000509,user_00095,2024-02-07,16.38,success,bank,control
txn_000510,user_00095,2024-02-20,41.55,success,bank,control
txn_000511,user_00095,2024-05-02,153.58,success,card,fast_checkout
txn_000512,user_00095,2024-02-29,71.58,success,bank,fast_checkout
txn_000513,user_00096,2024-05-04,54.46,success,card,fast_checkout
txn_000514,user_00096,2024-04-17,8.39,success,card,fast_checkout
txn_000515,user_00096,2024-04-30,80.5,success,card,fast_checkout
txn_000516,user_00096,2024-03-08,31.25,success,card,fast_checkout
txn_000517,user_00096,2024-02-03,66.4,success,bank,fast_checkout
txn_000518,user_00096,2024-04-20,15.34,success,card,fast_checkout
txn_000519,user_00096,2024-02-04,23.76,success,card,control
txn_000520,user_00097,2024-03-30,85.67,success,card,fast_checkout
txn_000521,user_00097,2024-03-23,63.47,success,card,fast_checkout
txn_000522,user_00097,2024-04-27,37.26,success,card,fast_checkout
txn_000523,user_00098,2024-04-28,154.14,disputed,card,fast_checkout
txn_000524,user_00098,2024-05-08,150.14,success,card,fast_checkout
txn_000525,user_00098,2024-03-13,438.64,success,card,fast_checkout
txn_000526,user_00098,2024-05-08,88.27,success,card,fast_checkout
txn_000527,user_00098,2024-03-30,346.87,success,card,fast_checkout
txn_000528,user_00098,2024-03-08,108.02,success,card,fast_checkout
txn_000529,user_00099,2024-01-14,116.35,success,card,control
txn_000530,user_00099,2024-02-29,35.42,success,card,control
txn_000531,user_00099,2024-02-29,15.82,success,card,control
txn_000532,user_00100,2024-04-09,134.23,success,card,fast_checkout
txn_000533,user_00100,2024-04-29,138.85,success,card,fast_checkout
txn_000534,user_00100,2024-03-05,190.35,success,card,fast_checkout
txn_000535,user_00100,2024-04-20,33.23,success,card,fast_checkout
txn_000536,user_00101,2024-04-27,53.25,success,bank,fast_checkout
txn_000537,user_00101,2024-04-25,118.01,success,card,fast_checkout
txn_000538,user_00101,2024-02-01,60.12,success,card,fast_checkout
txn_000539,user_00102,2024-05-28,157.19,success,bank,fast_checkout
txn_000540,user_00102,2024-06-18,161.21,success,card,fast_checkout
txn_000541,user_00102,2024-05-19,88.94,success,bank,fast_checkout
txn_000542,user_00102,2024-03-13,227.79,success,bank,fast_checkout
txn_000543,user_00102,2024-05-14,114.71,success,card,fast_checkout
txn_000544,user_00102,2024-03-30,295.36,success,card,fast_checkout
txn_000545,user_00103,2024-04-28,13.36,success,card,fast_checkout
txn_000546,user_00103,2024-05-11,23.01,success,bank,fast_checkout
txn_000547,user_00103,2024-03-26,97.51,success,card,fast_checkout
txn_000548,user_00103,2024-05-26,24.06,success,bank,fast_checkout
txn_000549,user_00103,2024-06-13,36.52,success,wallet,fast_checkout
txn_000550,user_00103,2024-04-26,33.8,disputed,card,fast_checkout
txn_000551,user_00104,2024-03-04,52.68,success,card,fast_checkout
txn_000552,user_00104,2024-03-13,182.45,success,card,fast_checkout
txn_000553,user_00104,2024-05-06,24.51,success,card,fast_checkout
txn_000554,user_00105,2024-01-23,40.19,success,wallet,control
txn_000555,user_00105,2024-05-09,73.87,success,card,fast_checkout
txn_000556,user_00105,2024-05-19,5.35,success,card,fast_checkout
txn_000557,user_00105,2024-04-10,25.49,success,card,fast_checkout
txn_000558,user_00105,2024-02-16,17.01,success,card,fast_checkout
txn_000559,user_00105,2024-01-25,41.59,success,card,control
txn_000560,user_00106,2024-03-06,431.78,success,bank,fast_checkout
txn_000561,user_00106,2024-03-15,399.39,success,card,fast_checkout
txn_000562,user_00106,2024-03-19,1164.42,success,bank,fast_checkout
txn_000563,user_00106,2024-03-24,382.39,success,bank,fast_checkout
txn_000564,user_00106,2024-02-27,285.28,success,card,control
txn_000565,user_00106,2024-04-23,1093.13,success,card,fast_checkout
txn_000566,user_00107,2024-05-06,88.61,success,wallet,fast_checkout
txn_000567,user_00107,2024-05-17,61.87,success,card,fast_checkout
txn_000568,user_00107,2024-04-10,35.09,success,wallet,fast_checkout
txn_000569,user_00107,2024-03-19,50.69,success,card,fast_checkout
txn_000570,user_00107,2024-03-20,22.35,success,bank,fast_checkout
txn_000571,user_00107,2024-03-31,10.22,success,card,fast_checkout
txn_000572,user_00107,2024-05-01,8.6,success,card,fast_checkout
txn_000573,user_00107,2024-04-01,14.9,success,bank,fast_checkout
txn_000574,user_00108,2024-02-23,182.25,success,card,fast_checkout
txn_000575,user_00108,2024-05-07,46.13,failed,card,fast_checkout
txn_000576,user_00108,2024-03-15,27.06,success,card,fast_checkout
txn_000577,user_00108,2024-05-05,33.43,success,card,fast_checkout
txn_000578,user_00108,2024-02-12,114.89,success,wallet,fast_checkout
txn_000579,user_00108,2024-04-17,27.12,success,bank,fast_checkout
txn_000580,user_00109,2024-03-04,41.73,success,card,fast_checkout
txn_000581,user_00109,2024-04-20,32.68,success,bank,fast_checkout
txn_000582,user_00109,2024-03-24,13.31,disputed,card,fast_checkout
txn_000583,user_00110,2024-04-06,14.28,success,bank,fast_checkout
txn_000584,user_00110,2024-04-19,32.42,success,card,fast_checkout
txn_000585,user_00110,2024-05-04,108.85,success,card,fast_checkout
txn_000586,user_00110,2024-06-12,90.99,success,card,fast_checkout
txn_000587,user_00111,2024-04-20,5.71,success,card,fast_checkout
txn_000588,user_00111,2024-02-21,53.48,success,card,control
txn_000589,user_00111,2024-03-01,50.62,success,card,fast_checkout
txn_000590,user_00111,2024-05-15,20.5,success,card,fast_checkout
txn_000591,user_00111,2024-02-20,9.7,success,bank,fast_checkout
txn_000592,user_00111,2024-05-05,29.12,success,card,fast_checkout
txn_000593,user_00112,2024-05-13,149.32,success,card,fast_checkout
txn_000594,user_00112,2024-03-07,46.26,success,card,fast_checkout
txn_000595,user_00112,2024-02-03,52.82,failed,bank,fast_checkout
txn_000596,user_00113,2024-03-27,33.53,success,card,fast_checkout
txn_000597,user_00113,2024-04-07,8.71,success,card,fast_checkout
txn_000598,user_00113,2024-04-14,19.92,success,wallet,fast_checkout
txn_000599,user_00113,2024-05-05,120.36,success,card,fast_checkout
txn_000600,user_00113,2024-05-05,118.15,success,card,fast_checkout
txn_000601,user_00113,2024-02-14,19.33,success,card,control
txn_000602,user_00113,2024-05-16,111.69,success,bank,fast_checkout
txn_000603,user_00114,2024-03-16,38.14,success,card,fast_checkout
txn_000604,user_00114,2024-04-26,107.48,success,card,fast_checkout
txn_000605,user_00114,2024-04-05,39.12,success,card,fast_checkout
txn_000606,user_00115,2024-06-17,15.02,success,card,fast_checkout
txn_000607,user_00115,2024-03-05,8.4,failed,bank,fast_checkout
txn_000608,user_00115,2024-05-03,132.46,success,card,fast_checkout
txn_000609,user_00115,2024-03-26,23.34,success,card,fast_checkout
txn_000610,user_00115,2024-04-26,63.07,success,card,fast_checkout
txn_000611,user_00115,2024-04-19,19.83,success,card,fast_checkout
txn_000612,user_00115,2024-05-28,71.04,success,wallet,fast_checkout
txn_000613,user_00116,2024-06-12,42.66,success,card,fast_checkout
txn_000614,user_00116,2024-06-06,57.35,success,card,fast_checkout
txn_000615,user_00116,2024-03-01,50.43,success,card,fast_checkout
txn_000616,user_00116,2024-04-24,83.84,success,card,fast_checkout
txn_000617,user_00116,2024-03-29,115.77,success,card,fast_checkout
txn_000618,user_00116,2024-03-03,19.66,success,card,fast_checkout
txn_000619,user_00117,2024-05-06,163.24,success,wallet,fast_checkout
txn_000620,user_00117,2024-05-18,92.74,success,wallet,fast_checkout
txn_000621,user_00117,2024-03-01,247.01,success,card,fast_checkout
txn_000622,user_00117,2024-03-01,261.15,success,card,fast_checkout
txn_000623,user_00118,2024-03-03,201.22,success,card,fast_checkout
txn_000624,user_00118,2024-05-22,26.67,success,card,fast_checkout
txn_000625,user_00118,2024-03-26,14.68,success,card,fast_checkout
txn_000626,user_00118,2024-05-01,35.93,success,card,fast_checkout
txn_000627,user_00118,2024-03-26,21.38,success,card,fast_checkout
txn_000628,user_00119,2024-04-29,70.25,success,card,fast_checkout
txn_000629,user_00119,2024-04-22,24.18,success,card,fast_checkout
txn_000630,user_00119,2024-03-16,6.73,success,bank,fast_checkout
txn_000631,user_00120,2024-05-10,52.48,success,card,fast_checkout
txn_000632,user_00120,2024-02-27,7.55,success,bank,control
txn_000633,user_00120,2024-01-30,56.01,success,card,control
txn_000634,user_00121,2024-04-29,1285.2,success,card,fast_checkout
txn_000635,user_00121,2024-03-04,1108.61,success,card,fast_checkout
txn_000636,user_00121,2024-04-20,424.94,success,card,fast_checkout
txn_000637,user_00121,2024-05-17,826.38,success,card,fast_checkout
txn_000638,user_00121,2024-05-05,462.49,success,card,fast_checkout
txn_000639,user_00122,2024-04-02,879.21,success,card,fast_checkout
txn_000640,user_00122,2024-02-18,613.09,success,card,fast_checkout
txn_000641,user_00122,2024-02-29,271.87,success,bank,fast_checkout
txn_000642,user_00122,2024-03-11,450.85,success,card,fast_checkout
txn_000643,user_00122,2024-03-24,2412.4,success,card,fast_checkout
txn_000644,user_00122,2024-01-19,246.56,success,card,control
txn_000645,user_00123,2024-04-07,113.62,success,bank,fast_checkout
txn_000646,user_00123,2024-04-06,88.43,success,bank,fast_checkout
txn_000647,user_00123,2024-04-09,274.13,success,card,fast_checkout
txn_000648,user_00123,2024-04-10,106.35,success,card,fast_checkout
txn_000649,user_00124,2024-03-11,48.56,success,card,fast_checkout
txn_000650,user_00124,2024-03-18,20.71,success,bank,fast_checkout
txn_000651,user_00124,2024-01-14,37.33,success,card,control
txn_000652,user_00124,2024-02-29,26.7,success,card,fast_checkout
txn_000653,user_00125,2024-01-11,8.35,success,card,control
txn_000654,user_00125,2024-04-22,77.5,success,bank,fast_checkout
txn_000655,user_00125,2024-03-22,102.36,success,card,fast_checkout
txn_000656,user_00125,2024-01-13,9.95,success,card,control
txn_000657,user_00125,2024-02-16,32.73,success,card,fast_checkout
txn_000658,user_00125,2024-03-15,9.53,success,bank,fast_checkout
txn_000659,user_00125,2024-03-05,39.28,success,card,fast_checkout
txn_000660,user_00126,2024-04-22,8.43,success,card,fast_checkout
txn_000661,user_00126,2024-05-04,113.07,success,card,fast_checkout
txn_000662,user_00126,2024-04-12,30.72,success,wallet,fast_checkout
txn_000663,user_00126,2024-02-23,22.0,success,card,control
txn_000664,user_00126,2024-03-30,103.03,success,card,fast_checkout
txn_000665,user_00127,2024-03-28,72.59,success,card,fast_checkout
txn_000666,user_00127,2024-04-17,46.68,success,card,fast_checkout
txn_000667,user_00127,2024-01-21,12.1,failed,card,control
txn_000668,user_00127,2024-03-23,25.14,success,card,fast_checkout
txn_000669,user_00127,2024-02-17,94.33,success,card,fast_checkout
txn_000670,user_00127,2024-03-18,128.47,success,card,fast_checkout
txn_000671,user_00128,2024-02-20,19.55,success,card,control
txn_000672,user_00128,2024-06-10,29.32,success,wallet,fast_checkout
txn_000673,user_00128,2024-02-17,45.03,success,card,control
txn_000674,user_00128,2024-04-25,26.7,success,card,fast_checkout
txn_000675,user_00128,2024-03-14,56.34,success,card,fast_checkout
txn_000676,user_00128,2024-03-09,25.3,success,card,fast_checkout
txn_000677,user_00129,2024-03-07,451.84,success,bank,fast_checkout
txn_000678,user_00129,2024-01-17,92.71,success,card,control
txn_000679,user_00129,2024-04-05,183.31,success,card,fast_checkout
txn_000680,user_00129,2024-04-14,372.96,success,bank,fast_checkout
txn_000681,user_00129,2024-04-30,182.56,success,card,fast_checkout
txn_000682,user_00129,2024-03-30,166.24,success,bank,fast_checkout
txn_000683,user_00129,2024-02-28,398.16,success,card,fast_checkout
txn_000684,user_00129,2024-02-28,45.15,success,bank,fast_checkout
txn_000685,user_00130,2024-02-11,141.06,success,card,control
txn_000686,user_00130,2024-03-09,88.93,success,card,fast_checkout
txn_000687,user_00130,2024-04-19,158.83,success,card,fast_checkout
