refund_id,transaction_id,timestamp,refund_amount,reason
ref_01980,txn_051210,2024-05-30,218.23,fraud
ref_01981,txn_051281,2024-05-21,89.57,fraud
ref_01982,txn_051289,2024-04-25,64.43,unauthorized
ref_01983,txn_051312,2024-03-15,38.33,fraud
ref_01984,txn_051329,2024-02-20,57.41,unauthorized
ref_01985,txn_051341,2024-03-24,630.53,fraud
ref_01986,txn_051355,2024-05-03,116.39,fraud
ref_01987,txn_051361,2024-04-29,6.05,fraud
ref_01988,txn_051380,2024-03-06,44.57,unauthorized
ref_01989,txn_051393,2024-04-19,63.91,charged_twice
ref_01990,txn_051440,2024-05-10,39.7,fraud
ref_01991,txn_051474,2024-01-21,63.81,fraud
ref_01992,txn_051482,2024-02-03,15.56,fraud
ref_01993,txn_051490,2024-02-10,154.25,fraud
ref_01994,txn_051503,2024-03-24,117.62,fraud
ref_01995,txn_051613,2024-02-18,22.31,charged_twice
ref_01996,txn_051632,2024-04-07,681.22,fraud
ref_01997,txn_051653,2024-05-22,23.02,charged_twice
ref_01998,txn_051655,2024-04-20,189.3,fraud
ref_01999,txn_051663,2024-03-17,18.28,unauthorized
ref_02000,txn_051670,2024-06-07,11.8,unauthorized
ref_02001,txn_051715,2024-03-10,191.99,fraud
ref_02002,txn_051783,2024-04-14,413.13,fraud
ref_02003,txn_051794,2024-04-22,30.46,charged_twice
ref_02004,txn_051815,2024-05-04,9.41,unauthorized
ref_02005,txn_051817,2024-05-14,70.04,unauthorized
ref_02006,txn_051821,2024-02-21,13.02,fraud
ref_02007,txn_051828,2024-04-14,108.41,buyer_remorse
ref_02008,txn_051843,2024-04-25,10.21,unauthorized
ref_02009,txn_051861,2024-06-08,32.03,unauthorized
ref_02010,txn_051871,2024-04-22,201.42,fraud
ref_02011,txn_051887,2024-05-09,80.89,fraud
ref_02012,txn_051926,2024-03-05,96.51,unauthorized
ref_02013,txn_051985,2024-02-06,503.27,fraud
ref_02014,txn_051991,2024-06-17,41.94,charged_twice
ref_02015,txn_051995,2024-03-05,58.39,unauthorized
ref_02016,txn_052014,2024-03-04,140.06,fraud
ref_02017,txn_052036,2024-02-17,240.47,fraud
ref_02018,txn_052037,2024-01-12,258.99,fraud
ref_02019,txn_052051,2024-02-07,97.43,fraud
ref_02020,txn_052063,2024-04-21,123.23,fraud
ref_02021,txn_052073,2024-05-18,300.17,unauthorized
ref_02022,txn_052087,2024-04-27,14.51,fraud
ref_02023,txn_052088,2024-02-07,54.67,fraud
ref_02024,txn_052131,2024-03-09,45.38,fraud
ref_02025,txn_052138,2024-04-24,18.89,fraud
ref_02026,txn_052151,2024-04-15,15.02,charged_twice
ref_02027,txn_052182,2024-03-11,327.24,fraud
ref_02028,txn_052189,2024-06-02,76.59,charged_twice
ref_02029,txn_052320,2024-03-19,60.17,charged_twice
ref_02030,txn_052328,2024-04-06,20.05,fraud
ref_02031,txn_052347,2024-03-01,75.14,fraud
ref_02032,txn_052351,2024-02-24,135.3,charged_twice
ref_02033,txn_052449,2024-02-17,57.69,fraud
ref_02034,txn_052501,2024-06-30,30.68,fraud
ref_02035,txn_052502,2024-06-19,11.04,fraud
ref_02036,txn_052533,2024-02-29,22.4,fraud
ref_02037,txn_052609,2024-04-15,46.64,unauthorized
ref_02038,txn_052633,2024-05-02,39.47,fraud
ref_02039,txn_052638,2024-03-30,23.0,fraud
ref_02040,txn_052646,2024-04-11,22.01,charged_twice
ref_02041,txn_052649,2024-05-08,60.44,buyer_remorse
ref_02042,txn_052653,2024-04-10,122.91,fraud
ref_02043,txn_052677,2024-04-09,155.99,charged_twice
ref_02044,txn_052748,2024-01-30,65.07,fraud
ref_02045,txn_052758,2024-03-14,31.16,fraud
ref_02046,txn_052818,2024-02-13,64.54,fraud
ref_02047,txn_052875,2024-04-04,28.39,fraud
ref_02048,txn_052903,2024-05-28,17.35,fraud
ref_02049,txn_052940,2024-04-30,40.7,unauthorized
ref_02050,txn_052964,2024-05-06,66.38,fraud
ref_02051,txn_053002,2024-03-22,22.91,charged_twice
ref_02052,txn_053061,2024-03-07,270.83,fraud
ref_02053,txn_053099,2024-05-10,6.42,fraud
ref_02054,txn_053105,2024-05-31,19.9,unauthorized
ref_02055,txn_053111,2024-04-22,60.6,buyer_remorse
ref_02056,txn_053154,2024-05-07,1301.49,buyer_remorse
ref_02057,txn_053198,2024-06-18,124.33,buyer_remorse
ref_02058,txn_053204,2024-03-22,17.46,fraud
ref_02059,txn_053210,2024-05-12,14.55,charged_twice
ref_02060,txn_053235,2024-04-18,30.39,unauthorized
ref_02061,txn_053241,2024-04-16,11.19,fraud
ref_02062,txn_053243,2024-04-19,116.49,fraud
ref_02063,txn_053250,2024-05-05,442.88,fraud
ref_02064,txn_053268,2024-05-18,55.66,charged_twice
ref_02065,txn_053274,2024-05-26,46.93,fraud
ref_02066,txn_053396,2024-04-02,12.98,fraud
ref_02067,txn_053411,2024-04-20,238.59,fraud
ref_02068,txn_053471,2024-02-07,81.98,fraud
ref_02069,txn_053501,2024-06-04,13.12,buyer_remorse
ref_02070,txn_053519,2024-05-29,179.97,charged_twice
ref_02071,txn_053523,2024-06-16,229.18,fraud
ref_02072,txn_053529,2024-04-21,13.55,fraud
ref_02073,txn_053547,2024-04-03,91.05,unauthorized
ref_02074,txn_053566,2024-02-12,21.65,fraud
ref_02075,txn_053599,2024-04-16,18.74,buyer_remorse
ref_02076,txn_053623,2024-01-25,170.34,buyer_remorse
ref_02077,txn_053627,2024-03-05,39.16,fraud
ref_02078,txn_053641,2024-03-21,145.85,fraud
ref_02079,txn_053683,2024-05-28,77.76,charged_twice
ref_02080,txn_053729,2024-04-29,39.54,unauthorized
ref_02081,txn_053758,2024-06-22,48.72,buyer_remorse
ref_02082,txn_053765,2024-02-24,12.5,unauthorized
ref_02083,txn_053828,2024-03-13,19.03,buyer_remorse
ref_02084,txn_053836,2024-04-08,13.12,unauthorized
ref_02085,txn_053934,2024-02-29,798.67,fraud
ref_02086,txn_053944,2024-03-30,24.23,fraud
ref_02087,txn_053984,2024-07-03,79.28,unauthorized
ref_02088,txn_053988,2024-01-29,88.83,fraud
ref_02089,txn_053991,2024-02-20,1020.2,charged_twice
ref_02090,txn_054031,2024-03-05,8.64,buyer_remorse
ref_02091,txn_054048,2024-05-31,13.88,charged_twice
ref_02092,txn_054057,2024-03-05,15.12,fraud
ref_02093,txn_054078,2024-04-09,29.67,fraud
ref_02094,txn_054089,2024-05-17,90.82,charged_twice
ref_02095,txn_054109,2024-05-08,152.03,unauthorized
ref_02096,txn_054157,2024-01-14,67.36,fraud
ref_02097,txn_054209,2024-04-05,48.46,fraud
ref_02098,txn_054226,2024-02-09,13.83,charged_twice
ref_02099,txn_054236,2024-04-09,18.81,fraud
ref_02100,txn_054257,2024-05-20,113.61,fraud
ref_02101,txn_054285,2024-03-13,135.83,fraud
ref_02102,txn_054297,2024-03-13,111.98,charged_twice
ref_02103,txn_054333,2024-03-28,12.6,fraud
ref_02104,txn_054339,2024-05-12,148.88,unauthorized
ref_02105,txn_054366,2024-03-07,83.98,fraud
ref_02106,txn_054378,2024-03-30,6.62,fraud
ref_02107,txn_054393,2024-05-20,22.87,fraud
ref_02108,txn_054436,2024-02-10,1365.21,charged_twice
ref_02109,txn_054447,2024-04-26,35.2,unauthorized
ref_02110,txn_054457,2024-02-18,17.04,fraud
ref_02111,txn_054469,2024-04-11,51.39,charged_twice
ref_02112,txn_054471,2024-02-22,45.59,unauthorized
ref_02113,txn_054475,2024-02-25,5.31,fraud
ref_02114,txn_054486,2024-06-29,8.56,charged_twice
ref_02115,txn_054490,2024-03-23,16.81,fraud
ref_02116,txn_054497,2024-03-02,788.05,unauthorized
ref_02117,txn_054521,2024-03-17,564.2,buyer_remorse
ref_02118,txn_054528,2024-03-01,60.18,fraud
ref_02119,txn_054599,2024-03-09,230.33,fraud
ref_02120,txn_054601,2024-06-05,59.71,fraud
ref_02121,txn_054602,2024-03-15,18.77,charged_twice
ref_02122,txn_054617,2024-02-10,92.27,buyer_remorse
ref_02123,txn_054632,2024-03-11,30.68,fraud
ref_02124,txn_054703,2024-02-24,72.13,unauthorized
ref_02125,txn_054739,2024-04-06,10.22,unauthorized
ref_02126,txn_054800,2024-03-10,45.07,unauthorized
ref_02127,txn_054861,2024-03-24,13.69,fraud
ref_02128,txn_054871,2024-05-19,79.12,fraud
ref_02129,txn_054924,2024-05-08,9.34,fraud
ref_02130,txn_054927,2024-05-01,56.23,charged_twice
ref_02131,txn_054971,2024-05-16,16.51,unauthorized
