user_id,signup_date,segment,country,risk_score
user_00672,2024-02-13,consumer,US,low
user_00673,2024-01-29,small_business,US,low
user_00674,2024-01-13,small_business,US,medium
user_00675,2024-01-12,enterprise,US,low
user_00676,2024-01-31,consumer,AU,low
user_00677,2024-02-15,consumer,US,medium
user_00678,2024-01-02,small_business,US,low
user_00679,2024-02-20,consumer,AU,low
user_00680,2024-02-19,consumer,UK,high
user_00681,2024-02-04,consumer,AU,low
user_00682,2024-01-23,consumer,AU,low
user_00683,2024-01-17,consumer,US,medium
user_00684,2024-01-26,small_business,UK,low
user_00685,2024-01-08,small_business,US,low
user_00686,2024-01-29,consumer,US,low
user_00687,2024-01-26,consumer,CA,low
user_00688,2024-01-10,consumer,US,low
user_00689,2024-01-26,small_business,UK,low
user_00690,2024-02-03,consumer,UK,low
user_00691,2024-02-20,small_business,US,low
user_00692,2024-02-10,consumer,CA,medium
user_00693,2024-01-07,consumer,US,medium
user_00694,2024-01-04,consumer,US,medium
user_00695,2024-02-27,small_business,CA,low
user_00696,2024-02-22,consumer,US,low
user_00697,2024-02-19,consumer,UK,low
user_00698,2024-02-14,consumer,US,medium
user_00699,2024-01-11,small_business,US,low
user_00700,2024-01-29,small_business,CA,low
user_00701,2024-02-25,consumer,US,low
user_00702,2024-02-05,small_business,US,low
user_00703,2024-01-25,consumer,US,low
user_00704,2024-01-21,consumer,CA,low
user_00705,2024-02-26,consumer,US,low
user_00706,2024-02-05,consumer,CA,medium
user_00707,2024-01-10,small_business,US,low
user_00708,2024-02-06,small_business,UK,medium
user_00709,2024-01-09,consumer,CA,low
user_00710,2024-01-24,consumer,US,low
user_00711,2024-02-04,small_business,US,low
user_00712,2024-02-18,small_business,UK,low
user_00713,2024-02-04,consumer,UK,low
user_00714,2024-02-17,enterprise,US,low
user_00715,2024-02-05,consumer,UK,low
user_00716,2024-01-18,consumer,UK,low
user_00717,2024-02-18,small_business,CA,low
user_00718,2024-02-08,consumer,UK,low
user_00719,2024-02-01,consumer,US,low
user_00720,2024-01-24,consumer,AU,low
user_00721,2024-01-23,small_business,US,high
user_00722,2024-02-01,small_business,US,low
user_00723,2024-02-06,consumer,US,low
user_00724,2024-01-12,consumer,US,medium
user_00725,2024-02-18,consumer,US,medium
user_00726,2024-02-24,consumer,US,high
user_00727,2024-01-13,consumer,US,medium
user_00728,2024-01-23,small_business,UK,medium
user_00729,2024-01-25,consumer,US,high
user_00730,2024-02-04,consumer,US,low
user_00731,2024-02-10,consumer,US,medium
user_00732,2024-01-30,consumer,US,medium
user_00733,2024-01-17,small_business,US,medium
user_00734,2024-02-18,consumer,US,high
user_00735,2024-01-20,consumer,AU,low
user_00736,2024-02-17,consumer,CA,low
user_00737,2024-01-25,consumer,CA,high
user_00738,2024-01-22,consumer,US,low
user_00739,2024-01-13,consumer,US,medium
user_00740,2024-02-28,consumer,US,low
user_00741,2024-01-19,consumer,UK,medium
user_00742,2024-02-18,consumer,US,high
user_00743,2024-02-05,consumer,US,low
user_00744,2024-01-12,enterprise,US,low
user_00745,2024-02-10,consumer,US,low
user_00746,2024-01-19,consumer,AU,medium
user_00747,2024-01-12,consumer,UK,medium
user_00748,2024-01-09,consumer,CA,low
user_00749,2024-01-07,small_business,US,low
user_00750,2024-01-28,consumer,CA,medium
user_00751,2024-01-14,small_business,UK,medium
user_00752,2024-01-31,consumer,CA,low
user_00753,2024-02-21,consumer,US,low
user_00754,2024-01-19,small_business,US,medium
user_00755,2024-02-27,consumer,UK,low
user_00756,2024-02-16,consumer,US,high
user_00757,2024-01-16,consumer,CA,low
user_00758,2024-02-22,small_business,AU,medium
user_00759,2024-01-05,consumer,US,low
user_00760,2024-02-04,small_business,US,high
user_00761,2024-01-12,consumer,US,low
user_00762,2024-01-25,small_business,CA,low
user_00763,2024-02-21,consumer,UK,low
user_00764,2024-02-28,small_business,US,medium
user_00765,2024-01-21,consumer,US,low
user_00766,2024-02-05,small_business,US,low
user_00767,2024-02-22,consumer,UK,low
user_00768,2024-01-23,consumer,US,low
user_00769,2024-01-16,consumer,US,low
user_00770,2024-02-26,consumer,UK,low
user_00771,2024-02-08,consumer,US,medium
user_00772,2024-02-14,small_business,US,medium
user_00773,2024-02-22,enterprise,US,medium
user_00774,2024-02-11,consumer,US,high
user_00775,2024-02-27,small_business,US,low
user_00776,2024-02-08,consumer,AU,medium
user_00777,2024-01-14,consumer,CA,low
user_00778,2024-01-31,small_business,CA,low
user_00779,2024-02-27,consumer,CA,low
user_00780,2024-01-05,enterprise,US,low
user_00781,2024-02-04,consumer,US,low
user_00782,2024-01-23,consumer,US,low
user_00783,2024-01-29,consumer,CA,medium
user_00784,2024-02-12,consumer,UK,low
user_00785,2024-01-11,consumer,US,low
user_00786,2024-01-18,enterprise,US,low
user_00787,2024-02-16,small_business,US,low
user_00788,2024-01-12,small_business,US,low
user_00789,2024-01-09,consumer,CA,low
user_00790,2024-01-10,consumer,US,low
user_00791,2024-02-27,consumer,CA,medium
user_00792,2024-02-13,consumer,US,medium
user_00793,2024-01-17,consumer,UK,low
user_00794,2024-02-07,small_business,CA,low
user_00795,2024-01-07,consumer,CA,medium
user_00796,2024-02-15,consumer,US,low
user_00797,2024-01-13,consumer,US,low
user_00798,2024-02-09,consumer,US,low
user_00799,2024-02-11,consumer,US,medium
user_00800,2024-01-09,small_business,UK,low
user_00801,2024-02-19,consumer,CA,medium
user_00802,2024-01-27,small_business,US,low
user_00803,2024-02-27,consumer,US,low
user_00804,2024-01-02,consumer,US,low
user_00805,2024-01-05,consumer,CA,medium
user_00806,2024-01-29,small_business,AU,medium
user_00807,2024-02-06,small_business,US,low
user_00808,2024-02-07,consumer,US,low
user_00809,2024-01-19,consumer,UK,low
user_00810,2024-01-08,consumer,UK,low
user_00811,2024-02-17,consumer,US,low
user_00812,2024-02-14,small_business,CA,low
user_00813,2024-01-01,consumer,AU,high
user_00814,2024-01-22,consumer,US,low
user_00815,2024-02-21,consumer,US,low
user_00816,2024-01-17,consumer,US,low
user_00817,2024-01-07,consumer,US,low
user_00818,2024-01-25,consumer,US,low
user_00819,2024-02-14,small_business,US,medium
user_00820,2024-01-04,small_business,US,low
user_00821,2024-02-05,consumer,US,high
user_00822,2024-01-06,small_business,US,low
user_00823,2024-02-29,consumer,US,low
user_00824,2024-01-31,consumer,UK,low
user_00825,2024-01-19,consumer,UK,medium
user_00826,2024-02-13,consumer,US,low
user_00827,2024-02-23,consumer,US,low
user_00828,2024-02-08,consumer,CA,low
user_00829,2024-01-27,consumer,US,high
user_00830,2024-01-10,enterprise,AU,low
user_00831,2024-01-26,consumer,US,low
user_00832,2024-01-19,consumer,UK,low
user_00833,2024-02-08,consumer,US,low
user_00834,2024-01-03,consumer,UK,low
user_00835,2024-02-14,consumer,CA,low
user_00836,2024-01-13,small_business,CA,medium
user_00837,2024-02-19,consumer,AU,low
user_00838,2024-01-28,consumer,US,medium
user_00839,2024-02-27,consumer,US,medium
user_00840,2024-01-20,consumer,US,low
user_00841,2024-01-28,consumer,US,low
user_00842,2024-01-08,consumer,US,medium
user_00843,2024-02-10,consumer,CA,medium
user_00844,2024-02-08,consumer,CA,medium
user_00845,2024-01-01,consumer,US,medium
user_00846,2024-01-03,enterprise,US,low
user_00847,2024-01-13,consumer,US,medium
user_00848,2024-01-28,small_business,UK,low
user_00849,2024-02-26,small_business,US,low
user_00850,2024-02-29,consumer,CA,low
user_00851,2024-02-18,consumer,UK,medium
user_00852,2024-01-25,consumer,UK,low
user_00853,2024-02-25,consumer,US,medium
user_00854,2024-02-02,consumer,US,medium
user_00855,2024-02-07,small_business,CA,medium
user_00856,2024-02-22,small_business,UK,medium
user_00857,2024-01-06,consumer,AU,low
user_00858,2024-02-27,consumer,US,medium
user_00859,2024-02-13,consumer,UK,medium
user_00860,2024-02-14,small_business,US,medium
user_00861,2024-02-01,consumer,UK,high
user_00862,2024-02-14,consumer,UK,low
user_00863,2024-02-16,small_business,UK,low
user_00864,2024-01-21,consumer,UK,low
user_00865,2024-01-16,small_business,US,medium
user_00866,2024-02-23,consumer,AU,low
user_00867,2024-01-21,consumer,AU,medium
user_00868,2024-01-11,small_business,US,low
user_00869,2024-02-29,consumer,CA,medium
user_00870,2024-02-06,consumer,US,medium
user_00871,2024-02-05,consumer,UK,low
user_00872,2024-02-04,consumer,US,medium
user_00873,2024-01-19,consumer,AU,medium
user_00874,2024-01-20,consumer,US,low
user_00875,2024-02-26,consumer,US,low
user_00876,2024-01-18,consumer,US,low
user_00877,2024-02-16,small_business,US,medium
user_00878,2024-02-10,small_business,UK,low
user_00879,2024-02-18,consumer,US,low
user_00880,2024-01-14,consumer,UK,low
user_00881,2024-01-15,consumer,AU,low
user_00882,2024-01-31,consumer,CA,medium
user_00883,2024-01-01,small_business,CA,medium
user_00884,2024-02-22,small_business,US,low
user_00885,2024-02-23,consumer,US,medium
user_00886,2024-02-23,consumer,US,medium
user_00887,2024-01-03,consumer,US,low
user_00888,2024-01-16,consumer,CA,low
user_00889,2024-01-23,consumer,US,medium
user_00890,2024-02-26,enterprise,CA,medium
user_00891,2024-01-11,small_business,US,medium
user_00892,2024-01-12,consumer,CA,low
user_00893,2024-01-10,consumer,US,medium
user_00894,2024-02-01,small_business,US,low
user_00895,2024-01-16,consumer,UK,medium
user_00896,2024-01-08,consumer,US,high
user_00897,2024-02-07,consumer,UK,high
user_00898,2024-01-12,small_business,US,medium
user_00899,2024-01-24,consumer,US,low
user_00900,2024-01-28,consumer,CA,medium
user_00901,2024-02-22,small_business,US,low
user_00902,2024-01-08,small_business,UK,medium
user_00903,2024-02-27,small_business,US,low
user_00904,2024-01-28,consumer,UK,medium
user_00905,2024-02-05,consumer,US,low
user_00906,2024-01-26,small_business,US,medium
user_00907,2024-01-08,small_business,US,low
user_00908,2024-02-27,consumer,US,low
user_00909,2024-02-29,consumer,US,medium
user_00910,2024-02-19,small_business,UK,medium
user_00911,2024-01-28,small_business,UK,low
user_00912,2024-01-28,consumer,US,low
user_00913,2024-02-06,consumer,US,low
user_00914,2024-02-10,consumer,US,medium
user_00915,2024-02-05,consumer,US,high
user_00916,2024-01-27,consumer,US,medium
user_00917,2024-02-23,consumer,US,low
user_00918,2024-01-17,consumer,AU,low
user_00919,2024-01-09,consumer,UK,high
user_00920,2024-02-02,consumer,US,low
user_00921,2024-02-22,small_business,US,low
user_00922,2024-01-20,consumer,UK,low
user_00923,2024-01-13,consumer,US,medium
user_00924,2024-01-28,small_business,UK,medium
user_00925,2024-02-17,consumer,CA,low
user_00926,2024-01-29,enterprise,US,medium
user_00927,2024-01-13,small_business,US,low
user_00928,2024-02-15,consumer,UK,low
user_00929,2024-02-04,enterprise,AU,low
user_00930,2024-01-06,consumer,US,low
user_00931,2024-01-18,consumer,UK,low
user_00932,2024-02-20,consumer,US,medium
user_00933,2024-01-05,consumer,US,low
user_00934,2024-02-16,small_business,UK,low
user_00935,2024-01-25,consumer,CA,low
user_00936,2024-01-02,consumer,UK,low
user_00937,2024-01-10,consumer,UK,low
user_00938,2024-02-25,consumer,US,low
user_00939,2024-01-30,consumer,US,medium
user_00940,2024-02-19,consumer,US,high
user_00941,2024-02-28,small_business,US,medium
user_00942,2024-02-14,consumer,UK,low
user_00943,2024-01-05,small_business,US,high
user_00944,2024-02-24,consumer,UK,low
user_00945,2024-02-25,small_business,CA,low
user_00946,2024-02-02,small_business,US,low
user_00947,2024-02-23,consumer,US,low
user_00948,2024-01-01,consumer,UK,medium
user_00949,2024-01-18,small_business,AU,low
user_00950,2024-02-01,consumer,UK,low
user_00951,2024-02-16,enterprise,US,low
user_00952,2024-02-18,consumer,US,medium
user_00953,2024-01-11,consumer,US,medium
user_00954,2024-01-21,consumer,US,low
user_00955,2024-01-26,enterprise,CA,medium
user_00956,2024-01-25,consumer,CA,medium
user_00957,2024-01-22,small_business,US,low
user_00958,2024-02-28,small_business,US,medium
user_00959,2024-01-27,consumer,US,low
user_00960,2024-02-18,consumer,CA,low
user_00961,2024-01-13,small_business,US,medium
user_00962,2024-02-02,consumer,UK,low
user_00963,2024-02-03,small_business,US,low
user_00964,2024-02-10,consumer,UK,medium
user_00965,2024-02-04,consumer,US,low
user_00966,2024-01-01,small_business,US,low
user_00967,2024-01-21,consumer,UK,low
user_00968,2024-02-17,consumer,US,low
user_00969,2024-02-24,consumer,US,low
user_00970,2024-01-06,consumer,US,high
user_00971,2024-01-28,consumer,US,low
user_00972,2024-01-17,small_business,US,medium
user_00973,2024-01-05,consumer,UK,low
user_00974,2024-01-31,consumer,CA,medium
user_00975,2024-01-05,consumer,US,high
user_00976,2024-02-07,consumer,US,low
user_00977,2024-01-03,consumer,US,medium
user_00978,2024-02-22,small_business,US,high
user_00979,2024-01-23,small_business,US,low
user_00980,2024-02-06,consumer,UK,low
user_00981,2024-02-22,consumer,US,medium
user_00982,2024-02-06,consumer,US,medium
user_00983,2024-01-10,consumer,CA,low
user_00984,2024-01-10,consumer,CA,low
user_00985,2024-01-19,consumer,AU,low
user_00986,2024-01-17,consumer,UK,low
user_00987,2024-01-21,consumer,CA,medium
user_00988,2024-01-14,consumer,US,low
user_00989,2024-01-09,enterprise,US,low
user_00990,2024-02-15,consumer,US,medium
user_00991,2024-01-01,consumer,UK,low
user_00992,2024-02-20,consumer,CA,low
user_00993,2024-02-14,consumer,US,low
user_00994,2024-01-13,small_business,UK,low
user_00995,2024-01-04,consumer,UK,low
user_00996,2024-01-01,consumer,CA,low
user_00997,2024-02-18,consumer,UK,low
user_00998,2024-02-09,small_business,AU,medium
user_00999,2024-02-01,consumer,US,medium
user_01000,2024-02-03,consumer,US,low
user_01001,2024-01-28,consumer,US,low
user_01002,2024-01-31,consumer,US,medium
user_01003,2024-01-08,consumer,US,low
user_01004,2024-02-08,consumer,UK,high
user_01005,2024-01-26,consumer,UK,high
user_01006,2024-02-27,small_business,UK,low
user_01007,2024-02-03,consumer,US,low
user_01008,2024-02-23,consumer,US,low
user_01009,2024-02-23,consumer,US,low
user_01010,2024-01-03,enterprise,US,high
user_01011,2024-02-28,consumer,US,high
user_01012,2024-02-19,small_business,US,low
user_01013,2024-01-12,consumer,US,low
user_01014,2024-01-01,consumer,UK,low
user_01015,2024-02-23,consumer,US,low
user_01016,2024-02-13,consumer,AU,medium
user_01017,2024-01-05,small_business,US,high
user_01018,2024-01-30,enterprise,AU,low
user_01019,2024-01-30,consumer,US,low
user_01020,2024-02-28,consumer,US,low
user_01021,2024-02-26,small_business,US,low
user_01022,2024-01-17,consumer,CA,low
user_01023,2024-02-17,consumer,US,low
user_01024,2024-02-16,consumer,US,low
user_01025,2024-01-23,consumer,CA,medium
user_01026,2024-01-15,consumer,US,low
user_01027,2024-02-06,consumer,US,low
user_01028,2024-01-21,consumer,US,medium
user_01029,2024-01-14,consumer,UK,medium
user_01030,2024-01-02,consumer,US,low
user_01031,2024-01-11,consumer,US,low
user_01032,2024-02-20,small_business,US,medium
user_01033,2024-02-08,consumer,US,low
user_01034,2024-02-07,consumer,UK,low
user_01035,2024-02-29,small_business,US,low
user_01036,2024-02-03,small_business,US,low
user_01037,2024-02-07,consumer,US,low
user_01038,2024-02-19,consumer,US,low
user_01039,2024-02-03,small_business,US,medium
user_01040,2024-01-18,small_business,US,medium
user_01041,2024-01-30,enterprise,US,high
user_01042,2024-01-15,small_business,CA,low
user_01043,2024-01-27,consumer,US,low
user_01044,2024-02-20,consumer,US,medium
user_01045,2024-02-03,consumer,US,low
user_01046,2024-02-21,consumer,US,low
user_01047,2024-02-26,consumer,CA,low
user_01048,2024-02-07,consumer,US,low
user_01049,2024-02-02,consumer,US,low
user_01050,2024-01-24,small_business,UK,low
user_01051,2024-01-15,consumer,US,high
user_01052,2024-02-29,consumer,US,low
user_01053,2024-01-30,consumer,US,high
user_01054,2024-02-24,consumer,US,medium
user_01055,2024-02-11,small_business,UK,low
user_01056,2024-02-20,consumer,US,medium
user_01057,2024-01-17,enterprise,US,medium
user_01058,2024-01-05,consumer,US,low
user_01059,2024-01-29,consumer,US,low
user_01060,2024-01-04,consumer,AU,low
user_01061,2024-01-10,consumer,US,medium
user_01062,2024-02-25,small_business,AU,low
user_01063,2024-01-17,consumer,US,low
user_01064,2024-01-10,small_business,UK,low
user_01065,2024-01-17,consumer,US,low
user_01066,2024-02-29,small_business,US,low
user_01067,2024-01-20,consumer,CA,low
user_01068,2024-01-24,small_business,CA,medium
user_01069,2024-01-05,consumer,US,medium
user_01070,2024-02-03,consumer,US,medium
user_01071,2024-01-06,consumer,US,low
user_01072,2024-02-22,small_business,CA,medium
user_01073,2024-01-02,consumer,US,low
user_01074,2024-01-13,consumer,UK,low
user_01075,2024-02-12,small_business,UK,high
user_01076,2024-02-12,consumer,UK,low
user_01077,2024-02-17,consumer,US,low
user_01078,2024-01-11,consumer,US,low
user_01079,2024-02-20,consumer,AU,low
user_01080,2024-02-16,small_business,UK,medium
user_01081,2024-02-26,small_business,UK,low
user_01082,2024-01-23,consumer,US,medium
user_01083,2024-02-24,enterprise,UK,low
user_01084,2024-01-16,consumer,US,low
user_01085,2024-01-31,consumer,US,low
user_01086,2024-01-11,consumer,UK,medium
user_01087,2024-02-23,consumer,US,medium
user_01088,2024-01-16,consumer,UK,low
user_01089,2024-01-08,small_business,US,low
user_01090,2024-01-04,small_business,US,high
user_01091,2024-02-09,consumer,US,low
user_01092,2024-01-04,consumer,US,low
user_01093,2024-02-25,small_business,US,low
user_01094,2024-01-25,small_business,UK,low
user_01095,2024-01-03,small_business,CA,low
user_01096,2024-02-01,consumer,US,low
user_01097,2024-01-03,small_business,US,medium
user_01098,2024-01-27,consumer,UK,medium
user_01099,2024-01-29,consumer,UK,medium
user_01100,2024-02-01,consumer,UK,low
user_01101,2024-02-19,consumer,UK,low
user_01102,2024-02-27,consumer,US,medium
user_01103,2024-02-20,consumer,US,high
user_01104,2024-01-19,consumer,US,low
user_01105,2024-01-21,small_business,US,low
user_01106,2024-01-05,consumer,UK,medium
user_01107,2024-01-18,consumer,US,high
user_01108,2024-01-28,consumer,CA,high
